"edad","reclamaciones","cobertura","salud","credito","cambio_aseguradora","actividad","conduccion","ubicacion","dependientes","ingreso","experiencia","pagos_puntuales","pagos_primas","clase1","clase2"
20,0,1,2,337,1,4,2,1,1,43760,20,97.05,12110.41,2,1
23,0,3,3,574,2,2,2,1,2,27165,25,45.17,7411.89,3,1
76,2,2,1,624,2,1,1,1,5,46032,12,37.02,8943.85,1,1
71,3,2,2,557,2,4,0,1,0,41368,9,26.87,16725.97,1,3
33,1,3,2,697,0,4,0,2,0,39938,40,54.51,3440.12,2,1
51,2,3,3,413,0,2,0,3,2,34048,28,46.35,2664.37,2,3
31,2,3,1,663,1,3,1,1,2,27782,34,98.69,4627.41,3,1
76,0,1,1,574,2,4,0,3,4,68704,3,59.87,3370.49,3,1
23,2,1,3,650,0,3,2,2,4,21949,15,31.68,5538.18,2,1
40,0,2,3,570,0,1,0,1,2,61530,15,57.85,967.01,2,1
38,3,1,1,681,0,2,2,3,1,41848,15,10.42,8261.25,1,3
18,3,3,1,783,2,1,2,3,4,49131,17,74.13,1111.9,3,3
39,2,2,3,736,2,4,0,3,3,55363,38,19.87,5045.15,3,3
21,3,2,3,520,2,4,1,1,5,33304,28,38.59,3475.36,3,1
44,0,3,2,660,2,1,2,3,2,76028,17,29.52,12797.54,3,3
60,2,3,2,679,1,3,2,2,0,53856,8,62.16,4721.59,3,1
64,1,2,2,662,0,2,2,3,0,27147,0,32.72,7688.91,2,3
47,3,1,3,784,0,2,0,1,5,38436,10,79.21,1252.91,2,1
47,2,1,3,578,1,3,0,2,1,41737,21,67.07,16256.1,2,2
19,3,3,3,611,1,1,1,3,0,36633,37,6.36,10834.37,3,1
37,0,2,3,610,1,1,2,3,3,17341,32,38.57,15993.18,2,3
37,2,1,1,669,1,3,1,1,5,54875,11,72.55,15284.91,2,1
18,1,1,3,578,2,3,0,3,3,43739,24,57.46,10157.24,3,2
49,3,2,1,608,1,3,1,1,2,62027,17,54.52,8255.19,2,1
27,0,2,3,851,1,3,1,1,2,37268,23,39.24,6140.22,3,1
61,2,2,2,811,0,2,0,2,3,32214,7,29.04,18410.18,1,2
55,1,1,2,708,0,1,2,2,5,54589,17,76.74,5019.06,2,1
74,1,2,1,615,0,3,0,2,3,48632,37,3.84,17271.55,2,1
31,3,2,1,635,1,3,2,3,2,49802,32,50.77,4925.76,2,3
18,2,2,2,557,2,2,0,2,1,57105,26,38.52,8213.41,1,1
67,3,3,1,569,0,2,0,1,1,45776,18,41.38,13446.58,2,1
56,1,1,2,766,0,1,1,1,4,35689,39,19,17015.71,2,1
28,2,3,2,730,1,3,1,2,1,48002,15,1.99,16500.72,3,1
71,3,2,1,455,2,1,0,3,3,37641,30,97.53,2228.09,2,3
56,3,3,3,690,0,2,0,2,3,19719,4,55.8,2331.04,2,3
46,3,2,1,862,1,2,2,3,0,61926,3,83.9,3915.66,2,3
63,2,2,1,618,0,4,1,1,2,55134,22,50.83,7658.77,2,1
44,0,3,1,666,0,3,1,3,5,46213,38,85.7,14512.12,2,3
67,3,1,3,701,1,1,0,2,0,22353,36,80.58,17264.63,2,2
78,3,2,2,642,1,2,1,2,4,53330,36,89.95,9936.64,3,2
22,3,1,3,570,0,2,2,3,3,37844,37,83.5,3483.21,2,3
39,0,2,2,573,0,2,2,2,4,31339,27,72.09,15234.11,2,3
75,1,1,2,684,0,1,0,3,3,44389,39,63.98,17915.66,1,2
63,0,2,2,541,2,3,2,3,0,33181,18,54.29,4602.01,2,3
61,2,3,1,774,2,2,2,3,0,28014,30,7.78,3040.02,2,3
57,2,3,1,706,2,2,0,1,4,49213,15,67.87,9296.9,2,1
49,1,2,2,720,0,4,0,2,4,39486,21,22.43,15824.22,2,3
24,0,1,1,673,1,1,1,1,1,19901,34,80.47,9658.46,2,1
39,2,3,2,724,1,1,2,3,5,12827,21,63.96,6402.5,2,1
53,1,1,3,889,2,2,0,1,2,29042,39,62.1,8610.2,1,2
50,3,2,1,688,2,2,1,3,4,32306,13,7.01,5869.48,1,2
51,1,3,1,610,0,3,0,3,1,56723,15,76.44,16464.38,2,3
18,1,3,3,593,2,3,1,1,4,49164,9,72.62,9926.56,3,1
54,2,2,2,837,2,2,2,3,0,45328,16,70.1,17358.18,1,2
28,3,3,2,629,0,4,2,2,4,28425,2,28.79,19514.01,3,1
57,0,3,2,683,2,3,2,3,3,22354,10,43.23,5660.71,3,3
58,2,1,1,586,0,4,1,1,5,51364,8,33.16,19281.18,2,2
65,2,1,1,554,2,2,2,3,2,30496,13,5.73,11208.07,1,1
30,0,3,3,593,1,3,2,2,3,63424,24,65.63,18110.68,3,2
34,0,2,3,684,0,1,0,2,2,60154,12,16.26,16541.4,2,2
63,1,3,2,460,0,2,2,2,4,56967,12,49.92,14357.27,2,1
28,2,3,2,582,0,2,2,1,5,32496,29,15.42,18659.88,2,3
66,2,3,1,670,1,2,2,1,5,40289,23,75.03,19702.84,3,1
75,1,1,2,564,0,3,1,3,1,53619,2,97.53,18036.76,2,2
27,0,1,2,712,2,2,1,2,3,53544,0,15.27,14662.52,1,2
67,3,3,2,639,1,1,2,3,0,6132,10,42.32,18097.75,3,3
31,0,1,3,545,2,1,1,3,0,56366,13,20.86,15200.32,3,2
29,2,1,2,724,2,1,1,1,0,32853,25,66.28,17793.96,1,2
49,1,2,1,670,0,4,2,3,1,53269,15,81.98,17200.47,2,3
26,1,1,2,664,1,2,0,1,0,22050,10,79.92,16469.41,2,1
21,0,3,1,783,1,1,0,1,2,47226,20,25.14,1674.31,1,1
74,1,2,1,506,1,3,1,1,4,21298,16,87.65,13231.79,2,1
66,3,3,3,353,1,1,2,1,0,37253,32,33.6,9580.99,2,1
76,1,1,2,835,1,1,2,2,3,66175,16,86.25,13189.76,1,2
77,0,2,2,681,1,2,2,3,2,28503,38,31.59,13089.89,2,3
60,2,3,2,663,2,3,1,1,4,27705,6,66,12791.07,2,1
44,3,2,1,632,2,1,2,3,2,33607,5,31.08,14549.06,3,3
53,2,1,2,737,1,3,0,1,3,26455,38,62.77,139.73,1,1
58,3,1,3,760,2,1,2,3,4,32504,22,17.16,3838.02,1,1
67,2,3,1,503,2,2,1,2,2,52266,5,24.21,18790.31,3,2
66,2,1,2,561,2,1,1,1,2,31085,17,61.87,19119.07,2,1
29,0,3,2,836,1,2,1,2,4,51735,28,10.25,19306.76,2,3
26,1,2,1,538,2,1,1,3,2,31887,12,46.6,9683.5,3,3
33,0,2,2,597,1,4,2,3,0,63396,15,76.3,5485.17,2,3
79,1,1,2,748,0,3,2,1,0,18882,20,25.12,10129.03,2,2
45,0,2,1,589,1,2,2,2,3,50120,35,71.52,11052.81,2,3
45,0,3,2,814,0,2,1,2,5,22677,10,74.47,489.69,2,1
77,0,1,1,604,1,3,0,1,4,46776,31,57.14,2345.94,3,1
30,0,2,3,587,0,3,2,2,5,17226,18,12.67,16065.02,3,2
24,3,1,3,720,1,3,0,2,4,33808,18,53.48,2654.19,3,3
71,2,2,3,470,0,2,0,1,5,44929,2,94.63,11068.68,2,1
20,2,1,3,647,2,1,1,1,3,37552,5,46.52,15763.69,1,1
40,3,2,2,606,0,3,0,1,2,33282,9,46.73,18874.42,2,2
76,3,3,2,755,2,4,0,3,4,30727,6,59.87,512.72,3,3
29,3,1,3,543,1,3,0,3,5,56020,19,83.81,19097.66,3,2
41,1,1,2,599,2,1,1,2,5,56487,10,93.76,16269,2,1
37,0,3,3,686,0,1,1,1,5,50823,19,65.11,2419.45,2,1
33,0,3,3,654,1,3,0,2,0,34142,7,93.81,16519.17,2,1
50,2,1,1,587,1,3,1,2,3,19613,16,61.52,6196.88,3,1
60,2,1,3,512,1,2,0,1,2,51299,39,9.31,4883.92,1,1
18,3,1,3,599,0,1,1,3,3,18142,18,74.72,16531.31,2,2
74,1,1,1,734,0,4,1,3,0,36743,16,99.59,19994.03,2,3
69,3,3,2,856,2,3,0,1,3,45541,2,87.33,13764.48,3,1
54,3,1,3,666,2,1,2,3,0,45282,2,11.67,15180.47,1,2
33,2,2,2,492,2,4,1,1,3,15373,28,34.06,10422.07,3,1
52,1,2,3,509,0,4,0,2,3,41556,25,96.08,10121.7,2,2
32,1,1,1,614,2,2,2,2,1,48873,37,63.25,16575.6,1,1
42,3,3,1,649,1,3,0,1,2,56817,24,3.58,2623.35,2,3
57,2,2,3,608,0,3,2,1,3,33574,8,42.4,9584.45,2,2
78,2,2,3,643,2,1,1,1,4,38859,20,67.72,10224.85,3,1
34,2,1,2,869,0,3,1,3,5,46138,30,82.15,13333.96,2,3
39,2,3,3,537,0,2,2,2,5,56852,27,32.89,5082.47,2,3
54,0,2,3,563,0,1,2,3,2,37739,6,89.47,19962.84,2,3
47,3,1,1,730,1,3,1,2,5,38671,21,59.91,9256.9,3,3
58,3,1,2,692,0,3,0,1,1,39559,38,91.13,6552.93,2,1
59,3,2,3,677,1,4,0,2,0,51910,24,32.64,8285.3,2,2
30,2,1,1,893,2,1,2,1,2,37292,33,59.65,7135.42,1,1
74,3,2,1,609,0,4,0,2,1,47892,13,84.1,113.66,3,1
54,1,1,3,587,0,3,0,2,3,32073,2,7.06,7558.68,3,2
18,2,3,2,796,1,2,2,1,1,55959,32,17.19,2645.13,1,1
69,1,2,2,503,0,3,2,1,4,45638,26,4.79,973.66,2,1
29,3,1,2,586,2,3,2,3,0,10437,0,82.57,1719.42,3,1
69,2,3,3,733,1,3,2,1,3,12508,38,78.95,3192.62,3,1
48,3,2,2,650,2,1,2,3,2,39043,33,73.86,2625.4,1,2
62,3,2,2,710,1,4,0,2,0,46417,14,1.45,377.58,3,3
47,2,2,1,724,1,1,0,3,1,54749,38,69.88,313.51,2,1
51,2,1,1,701,0,3,1,2,5,30681,40,88.52,18520.16,2,1
59,1,2,3,719,1,3,2,2,3,56059,34,77.6,3348.48,3,3
79,2,3,2,583,1,3,1,1,0,43721,40,94.62,5752.15,3,1
22,3,1,1,626,0,1,1,3,4,39643,25,33.72,3772.18,1,3
20,3,1,1,695,2,1,2,1,1,18151,25,55.6,8495.88,1,1
22,3,3,1,732,1,2,2,1,3,61019,16,73.81,16468.44,2,1
62,3,2,1,977,1,4,1,3,3,47446,19,35.19,15778.06,2,1
30,0,3,2,706,0,3,2,2,4,32251,36,8.11,12085.83,2,3
32,3,2,2,583,2,4,2,1,1,62777,22,27.76,13596.51,3,1
23,2,1,3,664,1,1,2,2,0,37547,31,24.38,5077.5,2,3
18,2,1,3,520,0,3,2,2,3,72894,24,24.91,2733.26,2,1
27,2,3,1,724,0,1,2,3,0,28678,4,75.25,14508.55,2,3
72,0,3,3,685,2,2,1,3,2,40404,31,41.18,12408.19,3,3
67,3,1,3,695,1,2,1,3,4,19064,38,5.9,9384.29,2,3
42,0,2,2,758,0,3,1,1,4,49910,15,11.33,12089.07,2,2
60,3,2,2,682,2,2,2,3,0,44308,22,9.34,8521.16,1,2
37,1,3,1,606,2,4,0,3,2,45286,22,41.51,15437.4,2,1
35,3,1,1,762,0,4,1,3,0,54538,28,60.33,15521.1,2,3
32,3,2,3,635,2,2,1,2,4,31104,7,78.59,171.76,2,1
43,2,1,1,522,1,1,2,3,1,54901,26,81.19,2355.58,2,3
56,1,3,2,678,2,1,2,1,5,53185,4,4.58,3335.79,3,1
20,0,3,1,577,0,1,2,3,3,20578,37,30.97,7348.2,2,3
41,0,1,2,729,0,2,2,1,4,18068,2,69.25,16293.98,2,2
78,3,3,3,818,2,4,1,2,4,48311,31,66.46,8510.61,3,3
36,0,2,1,555,2,3,0,1,4,31422,26,96.27,16214.86,3,2
54,0,3,1,593,2,3,1,2,4,43139,38,2.62,2172.73,2,1
64,2,2,3,542,1,3,0,3,3,30910,38,23.2,256.62,2,3
36,2,2,3,516,0,3,2,1,3,45102,10,38.52,9691.62,2,2
71,0,1,2,586,2,1,1,2,5,35976,33,9.49,19018.6,1,1
24,0,3,2,435,0,4,0,2,0,36707,8,64.43,8106.61,2,3
45,0,3,1,673,2,4,1,2,0,54495,29,8.78,16648.13,2,1
33,1,1,2,685,0,2,0,1,3,46199,22,70.83,7118.76,2,1
22,1,1,3,651,0,1,1,1,4,64002,27,7.48,17452.97,2,1
41,3,3,1,690,0,3,2,3,4,22741,28,62.07,18010.49,2,3
65,3,2,2,714,2,4,2,1,5,53841,38,17.87,6829.14,3,1
73,3,1,3,578,1,2,2,1,0,15734,29,24.46,1342.65,1,3
68,1,1,3,717,1,4,2,3,4,34970,35,26.19,3860.02,3,3
59,3,2,3,695,1,2,0,2,2,53915,4,19.39,17004.17,1,2
50,2,3,1,632,1,3,2,1,3,49163,7,38.71,16343.68,2,1
69,2,3,3,758,0,4,1,2,2,26837,27,80.7,12312.76,2,1
53,2,1,3,744,2,4,2,3,0,21650,27,84.91,1405.07,3,3
44,0,1,3,540,2,2,1,1,0,40705,40,7.29,6459.12,1,1
80,3,2,2,715,0,2,0,1,2,33797,3,94.52,18296.18,1,2
37,1,3,2,387,0,1,1,2,4,36257,6,24.01,15744.46,2,1
26,0,1,3,558,0,3,0,2,5,-708,2,64.36,7394.56,3,2
22,2,1,3,539,2,1,1,1,3,33459,14,26.33,17803.81,1,1
24,1,3,1,741,2,4,1,2,5,40731,11,78.56,5444.33,3,1
70,0,2,3,764,2,4,2,3,2,61796,14,65.28,14503.9,3,2
50,2,3,2,647,2,3,2,1,1,62334,9,20.91,14079.5,3,1
69,3,1,2,560,0,3,1,1,3,46873,0,48.01,13290.85,2,2
19,1,2,2,733,0,2,2,3,3,32282,7,63.93,4035.97,2,1
60,0,2,2,647,2,4,0,1,3,29497,34,38.07,15211.74,3,1
18,2,2,2,500,1,2,1,1,3,48495,17,82.85,13756.37,2,1
62,3,1,3,748,1,4,0,2,3,83485,28,43.37,13365.8,2,2
48,3,2,1,743,1,1,0,2,3,28403,16,92.78,314,2,1
59,1,1,1,676,2,2,0,3,0,35650,0,34.15,14254.99,1,2
67,3,2,3,778,1,1,1,1,3,30625,4,67.11,18979.97,2,1
21,0,1,2,805,1,3,0,3,0,54724,9,41.54,12349.45,3,2
53,3,3,2,856,0,3,2,1,4,51688,32,13.36,6076.2,2,3
75,3,3,3,755,1,1,2,2,1,56840,13,83.94,19707.37,3,1
51,1,1,2,804,1,1,0,1,4,62484,35,42.84,1846.75,2,1
33,3,1,3,619,2,3,2,3,0,50385,17,98.8,8114.78,3,3
77,2,2,3,803,2,4,2,1,1,28792,34,97.12,9057.52,3,3
33,3,2,3,551,1,1,2,3,1,39769,5,80.89,2943.35,3,1
57,1,1,3,831,0,1,2,1,1,26227,26,43.56,1279.91,1,2
78,3,3,2,612,2,4,0,3,5,34388,13,36.94,14918.74,1,3
71,1,3,1,524,0,4,0,2,4,25537,18,49.42,8782.63,2,3
52,2,3,1,560,1,1,2,3,2,-1905,10,51.99,9767.21,3,3
37,0,3,3,637,1,4,2,2,0,23734,7,46.44,3963.55,2,3
67,0,2,2,467,2,3,1,3,0,40509,6,20.19,5272.92,2,3
60,0,1,1,722,2,4,2,1,0,44439,20,93.17,19354.28,2,1
34,2,1,1,774,0,2,0,2,5,24086,21,72.03,14130.22,1,2
33,3,2,3,486,2,2,1,3,0,41697,30,66.15,238.22,1,3
51,1,1,1,830,0,3,2,2,4,47771,23,3.2,18909.19,3,3
25,1,3,3,804,2,4,0,1,3,50383,24,20.15,6301.73,3,1
22,1,2,2,616,2,3,1,2,4,64773,37,56.68,6465.21,3,2
29,2,3,2,695,2,3,2,2,2,31128,10,71.28,11396.62,3,1
76,1,2,3,559,0,4,2,2,4,46417,29,61.97,7431.33,3,3
48,3,1,3,599,2,2,2,1,2,39256,29,63.01,3228.43,1,1
64,0,3,1,680,1,2,2,1,0,45154,34,59.8,16040.31,2,1
40,3,1,2,745,0,2,1,1,2,37240,21,18.07,16757.53,1,2
19,1,3,3,581,1,1,2,1,3,22451,16,53.54,10272.86,3,1
32,2,1,3,626,1,3,1,1,4,27949,3,47.37,3484.37,3,3
54,1,3,3,709,0,4,0,3,0,18567,15,13.82,5587.24,2,3
58,1,1,2,681,1,4,0,3,4,36607,30,43.23,5789.86,2,3
32,0,3,1,632,0,3,2,1,3,58823,14,32.45,1900.25,2,3
56,2,2,1,597,2,1,0,2,5,42164,32,72.52,2339.88,2,3
58,2,3,1,561,0,1,2,3,1,52150,2,55.49,7121.26,2,1
41,2,3,2,553,0,4,1,2,2,18264,17,11.85,17698.17,3,1
26,3,1,2,710,0,2,0,2,2,51240,15,72.74,13559.52,2,2
28,0,1,3,683,2,3,1,2,2,58996,19,5.24,10830.4,3,2
27,0,2,3,555,0,2,0,2,4,42579,22,8.12,7078.02,1,1
66,0,1,3,788,0,2,1,1,0,16836,8,20.7,9865.82,2,2
59,0,2,3,378,1,1,2,3,0,22820,37,87.86,441.62,2,3
64,2,3,1,609,2,4,1,3,1,58096,31,32.7,4433.83,1,3
56,3,3,3,666,2,1,2,1,0,55663,32,6.95,10263.6,2,1
45,0,1,2,425,1,2,2,1,3,36443,29,9.38,9923.82,1,1
34,0,3,1,780,2,3,1,1,1,15387,29,60.19,3496.38,3,1
61,1,3,1,596,0,4,1,2,0,41395,1,99.63,4624.03,2,3
54,0,1,3,764,0,2,1,2,4,15380,4,87.08,7938.41,1,1
52,1,3,1,601,0,4,2,2,3,22533,25,29.21,3206.91,2,3
35,2,3,1,495,1,3,0,3,5,50631,3,3.61,7850.22,3,3
31,1,3,3,718,0,3,2,3,2,77664,34,24.88,12681.37,2,3
78,2,3,2,620,0,1,1,2,3,45820,21,36.09,18455.92,2,2
24,2,1,1,642,2,1,1,1,5,54744,17,33.74,3.5,1,1
62,0,2,1,621,0,3,1,2,4,54934,5,1.27,10301.11,2,3
48,0,3,1,637,1,2,1,1,4,66883,11,10.24,9185.32,3,1
20,0,2,3,586,0,1,2,1,5,44854,25,68.87,568.8,2,1
51,2,1,2,603,2,3,0,1,1,43607,14,79.7,1216.28,3,1
42,3,3,1,611,0,4,0,2,5,47823,36,45.68,9455.63,2,3
28,2,3,2,751,2,4,1,2,5,42158,13,77.42,1696.1,3,1
59,3,2,2,515,0,4,1,2,2,41599,3,59.59,6295.96,2,1
74,1,1,2,721,1,2,0,3,1,42335,22,21.17,14497.98,1,2
33,2,3,3,642,2,1,0,1,4,14969,14,75.92,7710.4,2,1
74,0,1,3,727,0,4,0,1,0,74429,27,35.19,18680.69,2,2
73,1,2,3,650,1,1,0,1,5,38598,36,98.28,3318.46,1,2
69,0,3,2,453,2,3,1,3,5,43905,14,81.82,15634.4,3,1
76,0,3,2,488,1,2,1,1,2,29246,23,6.22,6590.53,2,1
75,2,2,1,552,2,4,2,1,3,14510,24,14.83,10559.58,2,1
52,3,1,1,648,2,3,0,1,5,32292,16,7.02,1446.91,1,1
53,3,3,1,656,1,4,2,3,5,42242,31,14.85,12790.55,2,3
24,1,2,2,613,2,1,1,3,1,50594,28,18.33,2222.77,1,3
27,1,3,3,612,2,1,2,2,5,35508,31,73.63,3402.62,2,1
37,2,2,1,671,0,1,2,3,4,40133,21,36.55,3006.93,1,3
79,1,1,1,521,0,2,0,2,4,27744,31,76.73,3225.28,2,1
34,3,3,3,594,1,3,1,3,0,18365,36,33.74,16551.21,3,1
38,0,1,3,530,1,2,2,3,1,46794,16,46.5,14850.03,3,2
60,1,3,2,789,1,1,2,2,3,38825,13,82.11,10381.29,2,1
31,1,3,3,444,2,3,2,1,1,35448,35,18.68,427.43,3,1
20,0,3,1,450,0,3,2,1,4,25778,30,20.6,524.57,2,3
69,0,3,3,484,1,3,1,2,5,41954,2,70.97,10533.79,3,1
31,3,1,2,642,1,3,0,1,2,39620,11,52.47,12551.72,3,3
49,3,2,3,647,1,1,0,1,0,46739,3,96.47,16452.96,3,1
66,2,2,2,600,0,1,2,1,4,45034,0,8.55,17477.85,2,2
54,3,1,2,593,2,4,0,3,3,40032,7,23.83,10341.46,1,1
47,3,2,1,711,1,2,1,1,4,52751,9,22.14,6503.2,1,1
52,0,3,2,519,2,3,0,3,1,53738,17,11.28,1592.02,2,3
31,1,3,3,643,2,2,1,2,5,71582,21,75.06,6768.06,3,1
34,0,3,2,636,0,3,1,2,3,41973,0,34.11,2372.88,2,3
28,1,2,1,580,1,3,0,2,5,52791,31,82.96,14561.69,2,1
18,3,1,3,671,1,1,1,1,1,69325,16,36.66,14011.82,1,2
26,3,2,3,730,0,2,1,1,2,38193,15,72.12,13847.03,2,1
76,0,3,2,599,0,4,1,1,5,58139,12,73.68,4827.17,2,1
44,0,1,1,578,0,4,1,3,0,40677,18,15,1918.32,2,3
20,0,2,3,844,1,3,2,2,0,23387,30,90.32,10591.28,2,1
69,2,3,3,634,2,3,2,3,1,34280,16,8.25,5986.47,2,3
61,3,1,3,371,1,2,2,3,1,21191,38,74.93,2297.54,2,3
39,2,1,2,706,0,1,2,2,5,60444,6,60.15,17382.7,2,2
61,0,1,2,733,0,3,2,3,2,48085,38,82.92,5022.9,2,2
65,3,3,2,634,2,4,2,1,0,23146,13,81.85,294.07,1,1
58,1,3,2,787,1,2,1,2,0,53401,36,7.09,3046.35,3,3
47,2,3,1,595,1,3,0,3,1,16171,12,92.43,15178.53,2,3
26,0,3,1,661,0,4,1,1,5,28050,24,35.97,4509.6,2,3
32,2,2,1,551,0,1,2,3,1,28228,16,22.59,8646.53,2,3
63,0,2,2,621,0,2,0,1,0,36098,31,4.82,16602.91,3,2
52,0,2,2,559,0,1,0,3,0,31129,35,70.43,18687.09,2,1
25,3,1,2,483,2,2,1,1,2,44944,17,26.34,801.69,1,1
65,3,1,2,645,1,3,2,2,5,37557,19,4.03,17393.45,1,1
18,2,1,2,486,0,2,1,3,1,25085,1,83.28,7117.16,2,3
43,0,2,1,638,1,2,0,3,2,26219,34,32.85,1017.32,1,1
60,3,1,2,765,0,1,0,2,2,26286,7,89.36,18516.78,1,2
18,2,3,2,604,0,3,2,2,0,48196,39,12.51,15156.94,2,1
64,3,1,1,431,1,1,0,1,5,51257,20,90.29,9787.71,3,1
56,0,2,1,626,0,2,2,1,5,69696,7,54.42,1938.33,2,1
46,3,1,2,619,2,1,0,2,4,33826,12,42.06,10378.2,1,1
79,1,1,2,569,1,3,0,3,5,37212,16,76.18,11389.65,2,2
39,3,3,3,835,2,2,2,3,0,35739,8,70.07,7704.11,1,1
40,0,1,2,583,0,3,2,3,5,24930,14,8.86,17748.28,3,2
48,3,1,1,811,2,2,2,1,3,59784,12,8.64,14617.13,1,2
28,3,3,2,602,0,4,2,2,2,26114,32,83.2,5803.95,2,1
47,1,2,2,658,0,1,1,2,2,24695,15,51.03,12538.57,2,1
54,3,1,2,633,0,3,1,3,5,10269,19,93.06,859.31,2,3
48,3,2,2,594,0,4,1,1,0,28748,12,0.12,7889.4,2,3
47,3,1,2,563,0,1,2,3,1,24817,17,81.57,7825.25,2,3
41,3,1,3,570,0,2,0,3,1,39768,34,2.64,6734.17,2,3
65,2,1,2,569,1,1,0,2,4,8789,26,84.75,4365.6,2,1
43,1,3,3,679,1,1,0,3,0,48308,36,97.6,18315.4,2,1
66,3,1,2,614,2,1,0,2,5,78116,29,13.25,13177.15,1,1
66,0,2,3,628,2,4,2,2,2,9701,3,74.15,6940.6,3,1
43,1,1,3,649,0,3,1,3,4,33688,30,27.17,104.06,1,3
57,3,2,1,645,2,3,1,2,2,50164,21,57.05,9837.29,1,2
20,0,2,1,533,2,4,0,2,1,57378,12,21.22,10131.73,2,1
37,3,2,3,637,1,3,1,1,4,21986,7,44.03,16855,3,1
57,1,1,2,579,2,1,0,2,0,47566,21,90.2,18177.45,2,1
38,0,1,1,639,2,3,2,2,5,25171,36,66.8,9367.78,3,2
31,2,1,1,569,2,1,1,2,5,17965,9,4.07,12033,3,1
33,1,1,1,615,0,4,2,2,4,61269,9,26.13,19394.77,2,2
44,2,3,1,631,0,3,2,1,0,20096,1,54.02,6350.04,2,1
33,0,2,1,897,1,3,1,1,3,52256,30,90.7,8592.73,2,1
52,3,2,1,471,1,4,2,1,4,52161,26,65.32,5167.95,2,1
31,2,3,2,664,2,4,0,3,2,41215,22,0.55,12188.09,3,3
43,2,1,3,643,1,3,1,2,0,31167,33,62.77,7065.86,2,3
34,2,3,3,591,2,3,0,3,2,37288,5,31.27,15075.98,3,1
80,2,2,1,577,0,3,2,3,5,24008,22,88.97,3447.55,2,1
48,0,2,1,650,0,3,0,3,3,66592,14,87.92,8469.2,2,1
34,3,1,2,688,1,1,0,1,4,38080,4,98.48,1316.34,2,1
62,2,3,3,627,2,2,1,1,0,52842,36,72.1,12607.69,3,1
37,2,3,2,512,2,3,0,2,0,27167,19,38.67,17646.95,3,1
19,0,1,3,728,0,1,2,3,5,33969,21,45.04,11009.06,2,1
33,2,3,3,691,0,4,1,1,2,4753,16,51.9,13933.39,3,1
31,3,3,2,581,0,4,0,3,4,36243,18,2.47,1474.79,2,3
54,2,1,1,717,0,3,0,1,4,42828,15,25.78,2325.35,2,1
49,1,3,3,672,0,4,1,2,5,44943,11,75.34,10474.51,3,1
79,0,3,3,614,1,2,1,2,5,43986,38,16.56,13370.79,1,1
58,3,1,1,684,0,3,0,1,2,58522,36,87.47,13335.36,2,1
41,3,1,3,611,0,2,1,3,3,32258,6,51.28,14894.18,2,2
80,0,1,2,522,2,2,0,2,5,63498,17,75.75,14838.09,3,1
46,1,2,3,643,1,3,1,3,3,54560,16,55.56,15260.15,3,1
38,2,3,1,877,2,4,1,1,4,32268,5,63.32,1311.75,3,1
44,2,2,3,667,2,1,1,3,1,44563,34,15.63,18324.67,1,2
67,0,2,2,603,0,1,1,1,5,41555,38,34.69,2362.42,1,3
79,0,3,2,707,0,3,2,1,4,82775,27,16.04,15002.93,2,1
46,3,1,2,597,1,3,1,1,4,38223,25,3.14,10516.5,1,1
44,1,3,2,526,2,1,1,1,3,38281,10,26.45,3279.6,3,1
45,1,2,3,559,1,1,2,2,2,40329,26,47,3517.83,2,1
27,0,1,1,753,1,4,1,2,4,29520,23,82.56,3397.85,2,2
46,1,1,2,757,2,4,2,3,4,32759,0,92.11,4363.82,3,1
69,1,2,1,605,2,3,0,3,1,43013,11,20.71,14303.54,1,2
35,1,3,1,790,2,4,2,2,1,55338,3,89.61,9346.46,3,1
51,1,1,3,582,1,1,1,2,0,50155,8,99.9,15150.23,2,2
80,0,1,3,703,2,3,1,1,4,62687,13,68.41,6674.86,3,1
79,1,1,3,410,1,4,1,2,2,47586,11,41.32,9292.96,2,1
21,1,3,1,665,1,3,2,3,1,48867,7,6.85,18265.22,2,3
58,3,3,3,833,2,4,0,2,5,24438,23,17.71,9143.59,2,3
64,2,1,2,450,2,3,1,3,2,20719,31,98.51,3398.88,2,3
19,3,3,3,565,0,4,1,1,0,46676,0,22.58,11230.14,3,1
21,2,2,3,829,0,4,1,3,1,39190,32,45.38,2717.23,2,3
29,3,3,3,653,0,1,0,1,4,40557,4,55.67,12183.4,2,1
46,0,1,2,799,0,3,0,3,1,26122,5,6.73,1645.34,2,3
67,1,3,2,690,2,1,0,1,1,55099,18,29.63,16996.24,1,2
28,0,2,3,848,1,3,0,1,5,55017,8,40.02,17293.31,2,3
75,3,2,2,644,1,4,0,1,4,54231,25,86.79,6277.66,3,2
56,3,1,3,632,0,1,2,3,1,66068,27,3.34,10959.16,1,2
44,1,2,3,441,2,1,2,1,3,37502,6,10.71,5572.48,3,1
47,0,1,2,537,2,4,1,3,0,52140,10,81.14,16877.97,2,2
21,3,2,3,597,2,1,1,1,3,47083,29,54.81,14687.87,1,1
27,1,2,3,745,1,4,1,2,0,24381,6,61.31,16920.96,3,2
40,3,3,3,631,2,4,0,2,0,41725,2,25.88,17213.31,3,1
61,3,3,3,773,1,2,2,2,3,41636,10,75.34,9714.94,2,1
65,2,2,1,847,1,3,1,3,5,44522,25,99.63,14352.77,1,2
19,3,2,3,716,2,1,0,1,1,45670,19,57.26,16622.41,1,2
